Year,RoundName,MatchId,Player,WebsiteId,Team,Abbreviation,Image,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,ContestedMarks,InterceptMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
2026,Round 25,20262501,Joel Fitzgerald,140b1f1,Melbourne,Melb,images/afl_logos/Melb-40.png,1.8,3,4.8,2.8,12.3,7.67,3.9,4.1,6.6,1.5,55,52,59,5,10,15,73.3,156,181,2,2,4,12,0,8,4,3,3,4,4,0,0,0,35,4,4,0,0,0,0,0,0,0,0,0,1,1
2026,Round 25,20262501,Oliver Florent,2dbf57,Carlton,Carl,images/afl_logos/Carl-40.png,5.7,0.7,1.5,3.9,11.9,10.66,-1.3,9.7,7.6,3.2,84,85,79,17,7,24,66.7,532,135,4,6,2,13,3,7,7,6,6,7,7,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2026,Round 25,20262501,Daniel Turner,140c11f,Melbourne,Melb,images/afl_logos/Melb-40.png,7.6,2.1,2.3,-0.4,11.6,9.29,0,12.2,8,1.5,93,56,97,9,6,15,100,238,219,1,2,1,5,0,6,3,6,3,5,7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 25,20262501,Harry McKay,14072f9,Carlton,Carl,images/afl_logos/Carl-40.png,5.1,1.6,2.5,1.6,10.8,8.33,1.2,9.6,7.6,4.3,78,60,94,8,4,12,83.3,220,44,1,2,1,5,0,8,4,7,3,1,1,4,2,0,0,0,0,2,0,0,3,2,1,11.7,1.3,1,5,0
2026,Round 25,20262501,Ed Langdon,231198,Melbourne,Melb,images/afl_logos/Melb-40.png,3.2,2.5,1.6,3,10.3,8.14,-0.8,8.5,4.5,3.7,70,44,92,7,11,18,88.9,299,237,3,1,1,4,0,6,5,6,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
2026,Round 25,20262501,Changkuoth Jiath,2dc076,Melbourne,Melb,images/afl_logos/Melb-40.png,5.1,1,1.4,2.6,10.1,7.29,0,7.1,2.5,2.8,66,60,86,8,8,16,87.5,368,104,1,3,2,8,0,3,3,3,3,9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 25,20262501,Oliver Hollands,140cb07,Carlton,Carl,images/afl_logos/Carl-40.png,-0.9,4.3,4.1,2.4,9.9,6.29,0,8.4,2.1,4.3,85,93,82,15,3,18,77.8,540,117,7,5,4,15,0,3,2,3,2,8,3,6,0,0,0,0,0,0,0,0,2,1,0,5.9,0.1,1,5,1
2026,Round 25,20262501,Marc Pittonet,2311b2,Carlton,Carl,images/afl_logos/Carl-40.png,-1.5,5.5,1.5,4.4,9.8,12.11,7.5,-2.6,4.2,-1.6,82,54,78,5,8,13,53.8,77,115,1,1,2,9,0,8,5,1,1,4,1,1,0,0,90,2,7,57,17,8,1,0,1,3.7,-2.7,0,5,3
2026,Round 25,20262501,Caleb Windsor,140dbed,Melbourne,Melb,images/afl_logos/Melb-40.png,5.4,-0.1,3.1,0.3,8.8,8.51,0,6.9,5.2,2.1,49,38,65,5,8,13,84.6,214,322,3,2,1,12,0,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,2
2026,Round 25,20262501,Bayley Fritsch,14074de,Melbourne,Melb,images/afl_logos/Melb-40.png,0.7,0.9,5.9,0.8,8.4,9.69,0,4.4,4.7,1.8,57,56,85,7,5,12,50,291,80,4,5,4,10,0,5,4,5,4,6,0,2,1,0,0,0,0,0,0,0,1,1,0,3.2,2.8,0,2,0
2026,Round 25,20262501,Koltyn Tholstrup,140cb98,Melbourne,Melb,images/afl_logos/Melb-40.png,3,4.6,2.1,-1.3,8.4,8.97,0.8,4.7,5.3,2.8,55,50,83,7,8,15,80,293,92,2,3,1,6,1,7,5,6,5,3,7,5,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2026,Round 25,20262501,Cooper Lord,140ecac,Carlton,Carl,images/afl_logos/Carl-40.png,1.2,2.5,5.2,-0.8,8.1,9.25,0.9,5.9,3.2,3.6,70,59,84,8,9,17,58.8,192,129,2,4,2,13,0,6,4,3,2,7,2,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,4,2
2026,Round 25,20262501,Patrick Cripps,2da270,Carlton,Carl,images/afl_logos/Carl-40.png,1.7,5.2,-0.6,1.6,7.9,13.39,-2.1,8.7,9.8,-0.4,81,77,79,8,14,22,68.2,226,122,3,4,3,12,0,12,4,5,3,5,2,5,2,1,95,3,8,1,0,0,1,1,0,5.4,0.6,0,3,0
2026,Round 25,20262501,Harry Sharp,1408afb,Melbourne,Melb,images/afl_logos/Melb-40.png,4,2.3,0.7,0.8,7.7,8.89,0.8,1.8,4.1,0.9,40,36,74,5,5,10,60,178,183,2,6,1,17,0,3,2,2,2,6,1,2,0,0,0,1,1,0,0,0,1,1,0,5.7,0.3,0,2,0
2026,Round 25,20262501,Jake Bowey,140a159,Melbourne,Melb,images/afl_logos/Melb-40.png,2.1,0.4,2.4,2.6,7.6,11.61,0.6,3.9,3.8,1.3,102,93,82,20,6,26,76.9,723,266,3,10,2,18,7,6,4,5,3,9,3,4,0,0,0,1,1,0,0,0,1,0,1,2,-1,0,3,2
2026,Round 25,20262501,Harrison Petty,14091fd,Melbourne,Melb,images/afl_logos/Melb-40.png,4.2,-0.4,3.5,-0.1,7.2,8.05,-0.4,7.7,6.9,2.2,43,34,87,3,3,6,66.7,81,89,2,2,2,9,0,3,1,3,1,3,1,3,2,1,0,0,0,2,2,0,1,1,0,5.6,0.4,0,3,0
2026,Round 25,20262501,Matthew Cottrell,1408f1a,Carlton,Carl,images/afl_logos/Carl-40.png,1.7,1.8,2.9,0.2,6.7,7.39,1.3,3.1,5.5,-2.3,97,73,72,15,5,20,65,363,247,3,1,1,9,0,7,6,6,5,9,3,3,0,0,0,1,0,0,0,0,5,0,4,15.1,-11.1,0,7,1
2026,Round 25,20262501,Jack Viney,22f8be,Melbourne,Melb,images/afl_logos/Melb-40.png,0.1,1.8,1.8,2.6,6.3,9.84,2.9,1.2,5.1,0,55,55,49,6,7,13,69.2,208,131,0,2,4,16,0,7,5,3,3,4,3,2,0,0,30,2,2,0,0,0,1,0,0,2.5,-2.5,0,1,1
2026,Round 25,20262501,Francis Evans,140b2a7,Carlton,Carl,images/afl_logos/Carl-40.png,2.7,0.2,1.8,1.4,6.1,9.61,0.5,3.1,4.7,-2,67,66,73,5,6,11,63.6,169,91,5,2,8,22,0,6,3,4,2,4,1,1,0,0,0,1,0,0,0,0,1,0,1,2.9,-1.9,1,4,2
2026,Round 25,20262501,Xavier Taylor,140f070,Melbourne,Melb,images/afl_logos/Melb-40.png,2.1,2,0,1.4,5.4,5.77,0,4,3.4,-0.7,27,14,100,2,4,6,66.7,69,43,0,2,0,8,0,3,3,3,3,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 25,20262501,Trent Rivers,14093e2,Melbourne,Melb,images/afl_logos/Melb-40.png,2.4,-0.1,1.4,1.6,5.3,9.87,0,2.7,1.1,2,76,65,74,14,3,17,88.2,430,141,1,5,2,10,5,1,1,1,1,7,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 25,20262501,Billy Wilson,140db5e,Carlton,Carl,images/afl_logos/Carl-40.png,1.6,0.7,1.5,1.1,5,7.31,-0.7,3.6,1,2.6,52,43,79,10,4,14,78.6,214,118,0,3,2,10,4,2,2,2,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 25,20262501,Kysaiah Pickett,140909d,Melbourne,Melb,images/afl_logos/Melb-40.png,3.2,-1.4,1.9,1.2,4.9,13.89,2.6,1.2,7.7,-3.6,72,82,88,18,1,19,31.6,413,49,4,4,5,18,0,10,5,4,3,7,5,2,1,2,90,4,5,0,0,0,6,0,3,15.2,-12.2,1,6,1
2026,Round 25,20262501,Adam Cerra,14077ff,Carlton,Carl,images/afl_logos/Carl-40.png,-0.7,3.1,2,0.5,4.8,9.39,0.8,2.5,5.7,-2.4,107,105,85,16,10,26,88.5,408,339,1,6,3,15,5,7,5,6,4,7,4,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6,1
2026,Round 25,20262501,Lewis Young,2dbc44,Carlton,Carl,images/afl_logos/Carl-40.png,0,-0.2,3.2,1.6,4.6,6.33,0.9,2.2,1.8,0.2,44,35,59,4,5,9,77.8,63,86,1,2,1,7,0,2,2,2,2,4,1,2,0,0,10,0,0,12,3,2,0,0,0,0,0,0,3,0
2026,Round 25,20262501,George Hewett,230114,Carlton,Carl,images/afl_logos/Carl-40.png,1.8,-2.3,1.4,3.5,4.4,12.08,-0.6,3.7,2,1.8,72,60,72,9,11,20,80,143,248,1,2,2,12,0,4,3,1,1,14,1,2,0,0,70,1,3,0,0,0,0,0,0,0,0,1,3,0
2026,Round 25,20262501,Lachlan Cowan,140c2a9,Carlton,Carl,images/afl_logos/Carl-40.png,1,0.9,1.1,0.4,3.5,7.49,0,1.2,1.5,-1.4,67,75,85,12,4,16,56.3,321,115,1,5,3,14,0,2,1,2,1,9,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2026,Round 25,20262501,Tom McDonald,22f74d,Melbourne,Melb,images/afl_logos/Melb-40.png,0,4,-0.9,0.4,3.5,7.3,0,2.5,3.2,0.7,26,19,69,2,1,3,66.7,60,1,1,2,2,5,0,2,1,2,1,2,0,1,1,0,5,0,0,3,0,0,1,1,0,5,1,0,1,0
2026,Round 25,20262501,Xavier Lindsay,140deb3,Melbourne,Melb,images/afl_logos/Melb-40.png,-2.5,2.9,1.5,1.2,3.2,6.59,-0.5,1.9,2.9,-2.2,66,62,69,9,7,16,75,195,205,2,2,3,7,0,4,4,3,3,7,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2026,Round 25,20262501,Brodie Kemp,1409359,Carlton,Carl,images/afl_logos/Carl-40.png,0.9,3.1,2.1,-3.2,2.9,7.07,0,2.2,5.2,-2.9,72,81,86,11,3,14,64.3,248,151,2,3,1,6,0,3,1,3,1,1,0,10,2,0,0,0,0,0,0,0,3,1,2,9.8,-1.8,1,7,0
2026,Round 25,20262501,Bailey Laurie,140a15a,Melbourne,Melb,images/afl_logos/Melb-40.png,2.9,0.2,-0.7,-0.7,1.7,7.07,0,0.2,0.3,3.3,20,20,60,4,1,5,60,110,18,0,3,2,12,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,2,1,1,4.3,2.7,0,2,0
2026,Round 25,20262501,Mitch McGovern,230da7,Carlton,Carl,images/afl_logos/Carl-40.png,0.1,1.2,-1.6,1.6,1.3,7.38,0,0.4,4.6,-1.7,42,51,69,5,5,10,70,118,58,3,5,3,15,0,5,1,5,1,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2026,Round 25,20262501,Tom Sparrow,2dc45f,Melbourne,Melb,images/afl_logos/Melb-40.png,-1.4,1.4,2.3,-1.5,0.8,11.66,2.2,-3.4,2,-2.4,52,63,79,7,3,10,60,245,82,2,3,9,23,0,2,2,0,0,5,2,1,0,1,85,2,1,0,0,0,0,0,0,0,0,0,2,1
2026,Round 25,20262501,Talor Byrne,140fd8a,Carlton,Carl,images/afl_logos/Carl-40.png,-1.9,-0.7,1.7,1.3,0.4,7.56,0,0.5,2.4,1.3,46,34,59,3,5,8,87.5,91,151,0,2,1,14,0,2,0,2,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1.5,-1.5,1,4,0
2026,Round 25,20262501,Blake Acres,2309e6,Carlton,Carl,images/afl_logos/Carl-40.png,-1.3,2.4,-0.6,-0.8,-0.3,7.73,0,-1.7,3.2,-3.7,57,72,73,12,5,17,64.7,305,58,0,2,2,9,0,3,3,3,3,8,4,6,0,1,0,0,0,0,0,0,3,0,3,8.1,-5.1,0,7,0
2026,Round 25,20262501,Jake Melksham,22cd78,Melbourne,Melb,images/afl_logos/Melb-40.png,2.3,-1.9,-0.7,-0.7,-1,5.98,0.4,-0.6,1.9,-1.5,26,33,77,5,1,6,16.7,149,23,2,2,1,9,0,1,0,0,0,1,1,4,0,1,0,0,1,0,0,0,3,0,3,6.6,-3.6,1,4,1
2026,Round 25,20262502,Marcus Bontempelli,230e1d,Western Bulldogs,WB,images/afl_logos/WB-40.png,1.8,5.5,5.1,8.6,21,17.31,10.3,9.5,10.9,7.2,134,111,88,17,15,32,71.9,543,301,7,5,0,8,0,16,8,4,4,12,1,7,0,0,81,8,11,0,0,0,4,1,2,11.6,-3.6,1,10,1
2026,Round 25,20262502,Aaron Naughton,14078a4,Western Bulldogs,WB,images/afl_logos/WB-40.png,7.2,6.4,2.8,3.6,20,9.22,-0.3,18.6,11.2,8,110,83,82,10,6,16,68.8,190,135,2,2,1,4,0,9,6,8,5,2,1,5,2,0,0,0,1,0,0,0,4,4,0,19.3,4.7,2,9,0
2026,Round 25,20262502,Beau McCreery,14081d5,Collingwood,Coll,images/afl_logos/Coll-40.png,2.3,5.4,9.7,2.5,19.9,10.55,7.5,8,6,10.5,68,67,79,11,11,22,72.7,556,323,6,3,2,18,0,9,8,4,4,8,0,1,0,0,53,5,4,0,0,0,1,0,1,3.2,-2.2,1,7,1
2026,Round 25,20262502,Nick Daicos,140ca1d,Collingwood,Coll,images/afl_logos/Coll-40.png,5,3.3,7.8,3,19.1,16.68,0.6,20.5,6.2,15.8,126,115,88,17,13,30,73.3,600,320,4,3,5,22,1,12,7,5,3,11,6,3,0,0,75,4,5,0,0,0,4,2,0,11.8,0.2,2,9,3
2026,Round 25,20262502,Tim English,1408130,Western Bulldogs,WB,images/afl_logos/WB-40.png,3.1,7.9,2.6,3.9,17.6,11.7,6.1,7.6,6.4,4.2,112,112,73,7,13,20,75,218,199,2,3,6,16,0,8,5,4,4,6,4,2,0,0,66,4,4,76,33,9,0,0,0,0,0,0,4,3
2026,Round 25,20262502,Ryley Sanders,140b553,Western Bulldogs,WB,images/afl_logos/WB-40.png,1.9,6.8,3.6,4.4,16.7,10.12,4.1,9.4,7.6,6.4,87,77,82,10,15,25,84,292,337,2,5,2,9,0,10,10,6,6,8,4,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,8,2
2026,Round 25,20262502,Matthew Kennedy,14074b6,Western Bulldogs,WB,images/afl_logos/WB-40.png,4.1,5.3,4.8,1.9,16.2,10.54,4.1,8.1,8,4.9,103,122,71,20,7,27,74.1,493,273,9,6,5,14,0,9,7,5,5,5,5,8,0,1,53,4,3,0,0,0,1,1,0,5.4,0.6,2,7,1
2026,Round 25,20262502,Ned Long,140b224,Collingwood,Coll,images/afl_logos/Coll-40.png,0.3,4.3,3.8,7.6,16,8.17,5.9,6.4,6.6,5.2,91,95,76,12,4,16,43.8,367,85,3,2,11,36,0,8,6,5,3,5,2,1,1,0,47,4,6,0,0,0,2,1,0,4.8,1.2,2,5,2
2026,Round 25,20262502,Darcy Cameron,2da0d3,Collingwood,Coll,images/afl_logos/Coll-40.png,4.5,3,0.7,7.3,15.5,11.86,3.5,7.1,11.4,0.7,108,132,85,14,5,19,36.8,298,122,4,5,4,21,0,12,6,6,3,2,5,6,2,2,78,4,6,97,46,9,1,1,0,3.9,2.1,0,3,1
2026,Round 25,20262502,Bailey Dale,2db9e4,Western Bulldogs,WB,images/afl_logos/WB-40.png,5,1.2,6.9,0.7,13.8,13.21,-0.3,14.5,7.2,6,93,91,87,21,3,24,70.8,489,317,3,5,0,6,5,6,4,5,3,4,10,7,1,4,0,1,0,0,0,0,0,0,0,0,0,1,4,3
2026,Round 25,20262502,Joel Freijah,140db78,Western Bulldogs,WB,images/afl_logos/WB-40.png,4.9,2.5,0.8,5.2,13.5,10.45,7.3,1.1,12.6,-2.7,112,99,85,14,13,27,55.6,201,252,3,5,6,28,0,16,11,5,3,10,1,3,1,1,59,8,10,0,0,0,1,0,0,2.2,-2.2,1,7,4
2026,Round 25,20262502,Arthur Jones,140bfaa,Western Bulldogs,WB,images/afl_logos/WB-40.png,3,1.7,3.8,3.6,12.2,7.13,0.6,7.9,7.2,1.8,109,89,83,11,6,17,64.7,220,102,3,2,2,10,0,8,5,7,5,5,4,4,1,0,0,1,1,0,0,0,6,4,2,23.4,2.6,0,9,2
2026,Round 25,20262502,Sam Swadling,140ffdd,Collingwood,Coll,images/afl_logos/Coll-40.png,4.4,2.3,0.6,4.7,11.9,9.72,-0.5,9.3,6.7,0.5,100,106,82,18,14,32,62.5,548,305,3,6,0,10,2,6,5,3,3,14,6,8,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0
2026,Round 25,20262502,Daniel McStay,230ea0,Collingwood,Coll,images/afl_logos/Coll-40.png,8.6,-0.8,3.2,0.9,11.9,9.67,1.4,8.9,11.2,2.4,92,90,83,6,6,12,75,168,109,1,0,3,8,0,6,1,5,0,3,0,7,5,0,22,0,1,11,2,1,5,4,1,20.6,4.4,0,8,0
2026,Round 25,20262502,Josh Daicos,14082fe,Collingwood,Coll,images/afl_logos/Coll-40.png,2.5,1.6,2.6,4.3,11,10.61,3.4,5.4,7.1,3.3,96,106,81,14,12,26,61.5,429,273,0,5,7,13,1,9,9,6,6,9,5,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0
2026,Round 25,20262502,Jordan De Goey,2db009,Collingwood,Coll,images/afl_logos/Coll-40.png,4.8,0.9,0.1,5.1,10.9,10.28,2,4.9,7.4,0.6,61,51,84,6,9,15,66.7,168,192,2,3,3,14,0,10,8,5,4,7,2,1,1,0,41,2,5,0,0,0,1,1,0,5.3,0.7,0,3,2
2026,Round 25,20262502,Dan Houston,2db077,Collingwood,Coll,images/afl_logos/Coll-40.png,1.8,2.7,4.2,2,10.7,9.23,1,8.1,5.2,2.4,71,55,83,6,8,14,92.9,198,239,0,1,3,12,3,6,4,4,4,3,7,3,0,2,0,2,1,0,0,0,0,0,0,0,0,0,3,3
2026,Round 25,20262502,Jack Crisp,23006f,Collingwood,Coll,images/afl_logos/Coll-40.png,2,0,1.6,6.9,10.6,10.2,-1.4,9.7,3.7,5.4,88,93,79,12,9,21,61.9,408,185,2,4,6,23,0,5,5,3,3,8,3,4,0,1,31,0,1,0,0,0,1,1,0,3.3,2.7,0,6,1
2026,Round 25,20262502,Lachlan Bramble,14072a0,Western Bulldogs,WB,images/afl_logos/WB-40.png,1.6,-0.3,5.3,3.1,9.6,7.7,5.2,3.6,6.2,1.4,98,82,89,13,9,22,63.6,460,279,3,4,4,12,1,8,6,3,2,12,2,3,0,0,0,4,3,0,0,0,1,0,0,1.8,-1.8,0,3,2
2026,Round 25,20262502,Bailey Williams,2da8df,Western Bulldogs,WB,images/afl_logos/WB-40.png,2.1,2,0.3,4.3,8.7,8.94,0,7.2,4.5,1.9,68,71,95,12,5,17,82.4,391,64,2,5,1,11,1,4,2,4,2,5,7,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2026,Round 25,20262502,James O'Donnell,140f006,Western Bulldogs,WB,images/afl_logos/WB-40.png,1.7,1.7,2.9,2.2,8.6,9.33,0,7,1.8,1,56,40,91,7,2,9,100,173,167,0,1,0,2,0,1,1,1,1,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026,Round 25,20262502,Roan Steele,140daad,Collingwood,Coll,images/afl_logos/Coll-40.png,2.1,2.3,2.7,1.2,8.3,8.7,1.7,3.4,4.5,1.2,57,63,80,9,5,14,42.9,272,104,3,4,7,16,0,6,6,4,4,4,3,0,0,0,0,3,2,0,0,0,1,0,1,2.7,-1.7,0,3,1
2026,Round 25,20262502,Jeremy Howe,22f671,Collingwood,Coll,images/afl_logos/Coll-40.png,3.7,4.8,0.6,-0.9,8.2,9.86,0,8.1,6.4,0.8,67,49,97,10,5,15,93.3,198,71,1,3,0,10,4,6,3,6,3,4,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 25,20262502,Rhylee West,140872f,Western Bulldogs,WB,images/afl_logos/WB-40.png,1.7,1.5,1.2,3.4,7.8,7.96,0.5,2.5,7.2,-4,88,74,74,10,11,21,57.1,274,182,4,4,3,18,0,11,8,8,7,8,5,3,0,0,25,3,2,0,0,0,2,0,2,5.7,-3.7,1,7,0
2026,Round 25,20262502,Lachie Schultz,140729c,Collingwood,Coll,images/afl_logos/Coll-40.png,3.8,0.9,1.3,1.7,7.6,9.2,0,4.8,3,1.6,70,62,81,4,10,14,85.7,154,251,2,0,6,19,0,4,4,4,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
2026,Round 25,20262502,Edward Allan,140c8c3,Collingwood,Coll,images/afl_logos/Coll-40.png,0.8,2.2,-0.2,4.9,7.6,11.27,-1.5,5.5,3.7,2,53,68,74,7,6,13,46.2,281,91,3,6,10,21,0,5,3,3,2,9,3,0,0,0,50,1,2,0,0,0,0,0,0,0,0,1,3,1
2026,Round 25,20262502,Ed Richards,1408f98,Western Bulldogs,WB,images/afl_logos/WB-40.png,1,1.5,0.1,5,7.5,17.16,2.6,3.1,6.1,0.5,94,98,86,15,10,25,52,433,121,5,4,5,20,0,9,7,2,2,10,1,2,0,0,81,7,7,0,0,0,1,1,0,2.7,3.3,1,5,1
2026,Round 25,20262502,Luke Kennedy,140ecb0,Western Bulldogs,WB,images/afl_logos/WB-40.png,1.7,1.7,3.9,0.2,7.4,6.12,0.7,3.7,2.5,0.7,51,54,64,5,6,11,72.7,110,119,1,1,5,19,0,5,4,4,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
2026,Round 25,20262502,Patrick Lipinski,1407b7a,Collingwood,Coll,images/afl_logos/Coll-40.png,0.4,2.5,3.2,1.2,7.3,9.76,3,3.2,5.3,0.9,60,84,83,9,15,24,66.7,414,459,4,6,2,16,0,6,5,2,2,11,3,6,0,2,0,3,3,0,0,0,1,0,1,2.6,-1.6,0,7,2
2026,Round 25,20262502,Cooper Hynes,140e250,Western Bulldogs,WB,images/afl_logos/WB-40.png,2.2,3,0.8,0.6,6.6,6.61,1,4.4,3.4,2.4,63,74,83,13,6,19,57.9,374,172,3,1,2,14,0,7,6,2,2,7,2,5,0,0,0,3,5,0,0,0,1,0,0,2.6,-2.6,0,2,0
2026,Round 25,20262502,Cody Weightman,1409d5b,Western Bulldogs,WB,images/afl_logos/WB-40.png,2.7,2.5,-1.2,2.4,6.4,7.33,-0.4,3.9,3.3,0.2,53,62,81,9,4,13,53.8,247,17,3,3,1,15,0,2,0,2,0,6,0,3,0,0,0,0,1,0,0,0,2,2,0,8.5,3.5,0,3,0
2026,Round 25,20262502,Angus Anderson,140cc00,Collingwood,Coll,images/afl_logos/Coll-40.png,1,-1.3,0.5,6,6.2,7.14,0.8,4.4,1,5.4,47,39,64,4,2,6,66.7,155,100,2,2,2,12,0,1,1,1,1,2,1,1,0,0,3,1,1,0,0,0,2,2,0,8.4,3.6,1,5,1
